Elapsed,Temp,Latency,Mode
229.39,68.81,3424.75,0
230.4,69.25,3424.75,0
231.41,69.19,3424.75,0
232.42,68.81,3436.09,0
233.43,68.91,3436.09,0
234.44,68.97,3436.09,0
235.45,69.03,3436.09,0
236.46,69.16,3391.05,0
237.47,69.09,3391.05,0
238.48,69.41,3391.05,0
239.49,69.06,3384.31,0
240.5,69.38,3384.31,0
241.51,69.41,3384.31,0
242.52,69.28,3502.96,0
243.53,69.25,3502.96,0
244.54,69.56,3502.96,0
245.55,69.62,3502.96,0
246.56,69.62,3534.73,0
247.57,69.66,3534.73,0
248.58,69.94,3534.73,0
249.59,69.28,3360.67,0
250.6,69.66,3360.67,0
251.61,69.81,3360.67,0
252.62,69.72,3360.67,0
253.63,69.84,3341.53,0
254.64,69.88,3341.53,0
255.65,70.03,3341.53,0
256.66,69.69,3521.61,0
257.67,70.0,3521.61,0
258.68,70.06,3521.61,0
259.69,69.66,3354.34,0
260.7,70.28,3354.34,0
261.71,70.19,3354.34,0
262.72,70.47,3354.34,0
263.73,70.25,3412.42,0
264.74,70.53,3412.42,0
265.75,70.53,3412.42,0
266.76,70.16,3351.92,0
267.77,70.62,3351.92,0
268.78,70.47,3351.92,0
269.79,70.12,3304.65,0
270.8,70.41,3304.65,0
271.81,70.84,3304.65,0
272.82,70.44,3309.84,0
273.83,70.97,3333.55,0
274.84,70.72,3333.55,0
275.85,70.78,3333.55,0
276.86,70.56,3315.19,0
277.88,70.75,3315.19,0
278.89,70.81,3315.19,0
279.9,70.22,3355.97,0
280.91,70.94,3355.97,0
281.92,70.88,3355.97,0
282.93,70.88,3378.05,0
283.94,70.97,3378.05,0
284.95,71.16,3378.05,0
285.96,71.06,3378.05,0
286.97,70.97,3360.19,0
287.98,71.06,3360.19,0
289.0,71.03,3360.19,0
290.01,70.53,3362.9,0
291.02,71.12,3362.9,0
292.03,71.25,3362.9,0
293.04,71.03,3349.44,0
294.05,71.28,3349.44,0
295.06,71.34,3349.44,0
296.07,71.53,3349.44,0
297.08,71.25,3424.84,0
298.09,71.59,3424.84,0
299.1,71.66,3424.84,0
300.11,71.06,3469.08,0
301.12,71.62,3469.08,0
302.13,71.88,3469.08,0
303.14,71.47,3346.4,0
304.15,71.94,3321.55,0
305.16,71.78,3321.55,0
306.17,72.09,3321.55,0
307.18,71.56,3334.92,0
308.19,71.75,3334.92,0
309.2,71.91,3334.92,0
310.21,71.25,3435.69,0
311.23,72.16,3435.69,0
312.24,71.88,3435.69,0
313.25,72.22,3435.69,0
314.26,72.06,3465.26,0
315.27,72.16,3465.26,0
316.28,72.31,3465.26,0
317.29,71.66,3404.48,0
318.3,72.09,3404.48,0
319.31,72.03,3404.48,0
320.32,72.03,3404.39,0
321.34,71.97,3404.39,0
322.35,72.44,3404.39,0
323.35,72.09,3404.39,0
324.36,72.53,3375.38,0
325.37,72.19,3375.38,0
326.38,72.44,3375.38,0
327.39,72.22,3343.44,0
328.4,72.41,3343.44,0
329.41,72.47,3343.44,0
330.42,72.22,3334.81,0
331.43,72.44,3334.81,0
332.44,72.66,3334.81,0
333.45,72.31,3350.83,0
334.46,72.59,3288.28,0
335.47,72.47,3288.28,0
336.48,72.84,3288.28,0
337.49,72.41,3433.67,0
338.5,73.0,3433.67,0
339.51,72.66,3433.67,0
340.52,72.62,3501.6,0
341.53,72.72,3501.6,0
342.54,72.81,3501.6,0
343.55,72.81,3501.6,0
344.56,72.81,3444.46,0
345.57,73.03,3444.46,0
346.58,73.12,3444.46,0
347.59,72.81,3317.69,0
348.6,73.09,3317.69,0
349.61,73.12,3317.69,0
350.62,73.12,3340.84,0
351.63,72.75,3340.84,0
352.64,73.12,3340.84,0
353.65,73.22,3340.84,0
354.66,72.97,3884.63,0
355.67,73.16,3884.63,0
356.68,73.25,3884.63,0
357.69,73.25,3884.63,0
358.7,73.28,3389.88,0
359.71,73.38,3389.88,0
360.72,73.53,3389.88,0
361.73,73.47,3384.24,0
362.74,73.62,3384.24,0
363.75,73.84,3384.24,0
364.76,73.12,3331.67,0
365.77,73.47,3331.67,0
366.79,73.56,3331.67,0
367.8,73.53,3331.67,0
368.81,73.69,3721.13,0
369.82,73.75,3721.13,0
370.83,73.97,3721.13,0
371.84,73.16,3438.88,0
372.85,74.0,3438.88,0
373.86,73.59,3438.88,0
374.87,73.75,3438.88,0
375.88,73.62,3422.91,0
376.89,73.59,3422.91,0
377.9,73.56,3422.91,0
378.91,72.91,3492.66,0
379.92,73.09,3492.66,0
380.93,73.12,3492.66,0
381.94,72.91,3492.66,0
382.95,72.78,3645.64,0
383.96,72.59,3645.64,0
384.97,72.62,3645.64,0
385.98,71.84,3433.45,0
386.99,72.22,3433.45,0
388.0,71.88,3433.45,0
389.01,71.31,3341.69,0
390.02,71.56,3341.69,0
391.03,71.38,3341.69,0
392.04,71.16,3341.69,0
393.05,70.78,3395.71,0
394.06,70.88,3395.71,0
395.07,70.81,3395.71,0
396.08,70.16,3491.4,0
397.09,70.62,3491.4,0
398.1,70.41,3491.4,0
399.11,70.16,3394.15,0
400.12,69.91,3394.15,0
401.13,69.91,3394.15,0
402.14,69.62,3394.15,0
403.15,69.66,3462.08,0
404.16,69.62,3462.08,0
405.17,69.16,3462.08,0
406.18,68.56,3310.23,0
407.19,68.88,3310.23,0
408.2,68.81,3310.23,0
409.21,68.62,3342.51,0
410.22,68.62,3380.42,0
411.23,68.75,3380.42,0
412.24,68.81,3380.42,0
413.25,68.81,3359.46,0
414.26,68.97,3359.46,0
415.27,69.28,3359.46,0
416.28,68.44,3415.47,0
417.29,69.16,3415.47,0
418.3,68.94,3415.47,0
419.31,69.44,3415.47,0
420.32,69.06,3470.49,0
421.33,69.25,3470.49,0
422.34,69.38,3470.49,0
423.35,69.12,3408.12,0
424.36,69.44,3408.12,0
425.37,69.56,3408.12,0
426.38,69.25,3384.16,0
427.39,69.72,3384.16,0
428.4,69.62,3384.16,0
429.41,69.81,3384.16,0
430.42,69.53,3354.46,0
431.43,70.0,3354.46,0
432.44,69.81,3354.46,0
433.45,69.62,3422.67,0
